,azimuthal_amplitude,azimuthal_amplitude_good,azimuthal_amplitude_good2,chi2,chi2_alt,complexity,complexity2,dip,dip2,dt,dt_error,linearity,linearity2,n_data,network,p_val,phi,phi_error,red_chi2,rsquared,st_lat,st_lon,standard_error,station,variance_ratio,left_or_right
177,"[array([ 0.45592478,  0.27878802,  0.97426853,  0.05351739,  0.3782541 ,
        0.54696449,  0.21824723,  0.6428834 ,  0.17319104,  0.27878724])]","[array([ 0.77314012,  0.6702424 ,  1.67013502,  0.15519049,  0.55110878,
        0.63692121,  0.58520691,  1.16089048,  0.20832992,  0.3168452 ])]","[array([ 0.31562209,  1.32915568,  0.01585042,  0.75997796])]",125.028086448,4906.23218579,0.155190493474,0.38791419098800006,0.670242396523,0.31562208788699997,1.68093177097,0.0439363875816,1.67013502333,1.3291556827700002,379.0,CH,0.0,53.5214971686,0.705723314238,0.331639486598,0.783240611995,47.441856,9.455950999999999,-0.149283267238,SGT05,2.2311083581299997,-1.0
178,"[array([ 0.32662006,  0.08980402,  0.38061553,  0.25137539,  0.03665821,
        0.25174126,  0.36779322,  0.31921213,  0.57459873,  0.33786932])]","[array([ 1.10203635,  0.39360564,  1.01599964,  0.48098398,  0.42501758,
        0.32513079,  0.5703621 ,  0.85714585,  0.79413612,  0.72652241])]","[array([ 0.4832462 ,  0.80654451,  0.52345263,  0.84394754])]",32.3215815515,1426.12078908,0.480983983479,0.6837000890430001,0.39360563659000003,0.483246199326,1.9382293201499998,0.10904459826099999,1.01599964169,0.806544506424,126.0,CH,1.6879429360099993e-219,51.8702629365,0.842715395145,0.260657915738,0.6881811345669999,46.99777,7.3688,1.7963520619799997,WOLEN,2.49047327762,-1.0
179,"[array([ 0.33887152,  0.27030378,  0.39795647,  0.47843542,  0.2125189 ,
        0.09645535,  0.26042483,  0.29218874,  0.49302277,  0.34400404])]","[array([ 0.46981981,  0.67012611,  0.43869891,  1.2019906 ,  0.05438944,
        0.59612199,  0.93754214,  0.10111744,  1.04889856,  0.49917285])]","[array([ 0.61585638,  0.08958187,  0.57775293,  0.25957462])]",127.947773616,41.431322701300004,1.20199059699,0.418663772707,0.670126107625,0.61585638127,0.412927299555,0.14743970125199998,0.438698909824,0.0895818674698,142.0,IV,1.0,130.719258871,10.762088694100001,0.913912668689,0.0645915904851,43.0426,12.6587,0.992305528054,ASSB,0.9997764399439999,1.0
180,"[array([ 0.77670756,  0.33125292,  0.39315713,  0.6551302 ,  0.24498346,
        0.55617116,  0.58476481,  0.14006481,  0.42420674,  0.80665134])]","[array([ 1.92011685,  0.78474059,  0.81273812,  1.38174423,  0.64476504,
        0.99375707,  1.32979182,  0.25102933,  1.08298511,  1.52966737])]","[array([ 0.97192867,  0.99925314,  0.72093856,  0.66183304])]",71.5300559558,80.75424472489999,1.3817442344400002,0.691385797969,0.784740593198,0.97192867386,1.14417364191,0.0316048134188,0.812738117084,0.999253137956,309.0,IV,1.0,106.44071178600001,1.4210023234399998,0.23299692493700003,0.0291162639523,42.8519,11.4754,0.67414168057,ARCI,1.4719894963799998,1.0
181,"[array([ 0.98701819,  0.13210831,  0.95366743,  0.44188942,  0.64946238,
        0.73710393,  0.01203916,  0.67303724,  0.37016057,  0.20630692])]","[array([ 1.35320066,  0.16557549,  1.45600484,  0.61223857,  0.9983043 ,
        1.13405764,  0.03963678,  0.97111128,  0.47594702,  0.2376197 ])]","[array([ 0.03886552,  1.1740384 ,  0.30914897,  0.68385324])]",53.4979493888,660.922876639,0.612238569787,0.496501104516,0.165575489304,0.0388655196424,1.6030939073700001,0.0339544115325,1.45600483767,1.17403840177,332.0,SI,3.54107954549e-24,55.6323469242,0.556478364094,0.162114998148,0.807497372329,46.463,11.3778,1.76934497162,KOSI,2.30305353196,1.0
182,"[array([ 1.1447602 ,  0.46799345,  0.23710565,  0.54331968,  0.51264064,
        0.5383037 ,  0.80316692,  0.29604166,  0.65337511,  0.73114688])]","[array([ 2.14304288,  1.00948877,  0.67417137,  1.03076855,  0.77067185,
        1.14048694,  1.39518678,  0.398069  ,  1.28725957,  1.51968505])]","[array([ 0.86631242,  1.44249761,  0.40900238,  0.72541489])]",99.98998767049999,164.22866667,1.0307685499299999,0.567208636787,1.0094887661299998,0.8663124227500001,1.69732182127,0.0626778892006,0.674171370771,1.44249761079,250.0,IV,0.999991913126,86.8144085874,1.05939995112,0.403185434155,0.526518071217,42.42828,11.1309,1.9110119006900002,MAON,1.5130936088299998,1.0
183,"[array([ 0.23943815,  0.06027753,  0.07482326,  0.39343131,  0.05786731,
        0.12976203,  0.0582657 ,  0.21282827,  0.06950512,  0.02344212])]","[array([ 0.66288083,  0.17310187,  0.08499994,  1.19188566,  0.06853594,
        0.62968075,  0.08599567,  0.35104521,  0.09482109,  0.07865813])]","[array([ 0.41496411,  0.3661237 ,  0.66870156,  0.03634474])]",101.019558303,42.222841120700004,1.1918856609000001,0.352523150288,0.1731018716,0.41496410746600004,1.1530246671,0.208458681683,0.0849999417244,0.366123698577,98.0,IV,0.999999765748,163.63331665,3.19299069228,1.05228706566,0.19637850418299999,45.0739,7.9271,-0.043669211019900005,MONC,2.3185103592,1.0
184,"[array([ 1.28077483,  0.11281688,  0.39875621,  0.24747859,  0.51284557,
        0.05806236,  0.70938667,  0.46585572,  0.05435628,  0.7052128 ])]","[array([ 2.07220137,  0.44511637,  0.86452282,  0.63897249,  0.8869831 ,
        0.29893813,  1.1971384 ,  0.76586958,  0.12666024,  1.47622508])]","[array([ 0.13599495,  1.54677283,  0.22824042,  0.88413556])]",33.58267131,443.587284636,0.638972489635,0.556187990473,0.445116374973,0.13599494522299999,1.42989947633,0.019557239559900002,0.864522819209,1.54677282896,342.0,FR,0.000149235644682,100.97628638399999,0.690658243513,0.0987725626764,0.802302017448,42.4835,2.8762,0.0868013897656,SJAF,3.1462843934299998,-1.0
185,"[array([ 0.21127894,  0.04243693,  0.10680993,  0.07615721,  0.07257389,
        0.03368198,  0.06218613,  0.14958497,  0.07060951,  0.15186689])]","[array([ 0.61122015,  0.26120943,  0.6766652 ,  0.36960206,  0.52711753,
        0.21353544,  0.23631301,  0.7035442 ,  0.36443252,  0.70532045])]","[array([ 0.04981483,  0.47871499,  0.13926151,  0.36776017])]",23.851149050300002,21.7861056127,0.36960205506099997,0.253510836354,0.261209433449,0.04981482525719999,0.9328501333879999,0.0425265101925,0.676665195265,0.47871498725699996,156.0,IV,1.0,157.742283904,1.44416311348,0.154877591236,0.7176200078039999,43.37557,13.1954,-0.223172368161,CING,1.4354290895200001,1.0
186,"[array([ 0.29046581,  0.09949848,  0.23252091,  0.0213094 ,  0.08445821,
        0.4398958 ,  0.15297175,  0.59245281,  0.06198068,  0.02865749])]","[array([ 0.13357956,  0.3967186 ,  1.08171927,  0.23823165,  0.65129384,
        0.94314501,  0.22738347,  1.17857886,  0.06543182,  0.32470171])]","[array([ 0.25322236,  0.74282036,  0.03262243,  0.19761522])]",20.8312522809,139.18175522299998,0.238231654847,0.11511882450500001,0.396718599039,0.253222355826,1.21123388734,0.0664064098283,1.0817192724299998,0.742820360092,98.0,FR,0.0032464119433200005,152.273926986,1.59062250796,0.21699221125999998,0.775728757933,45.060788,5.80467,1.26810076738,OGS1,2.41152902695,-1.0
187,"[array([ 0.34320451,  0.04275414,  0.27867433,  0.01522271,  0.08829377,
        0.08227098,  0.20545586,  0.18033389,  0.0657774 ,  0.10572804])]","[array([ 1.33532808,  0.10826266,  0.87493553,  0.00263302,  0.07989799,
        0.40318715,  0.26564777,  0.35675866,  0.34643851,  0.24721406])]","[array([ 0.04220103,  0.47412673,  0.07118016,  0.13080448])]",4.8723990726199995,323.020143279,0.0026330156275100004,0.10099232082999998,0.10826265620400001,0.042201029817199996,1.04671153047,0.0682560687669,0.874935532282,0.474126731334,51.0,Z3,1.3504405128499998e-41,111.287291045,1.6317030898299998,0.0994367157677,0.653806275831,48.063503000000004,15.406258,0.444169447023,A013A,1.1474740664399998,-1.0
188,"[array([  4.78287794e-04,   3.57351521e-02,   3.65580369e-01,
         2.59348934e-01,   4.43371487e-02,   4.03196239e-01,
         5.33668172e-01,   1.11690554e-01,   2.32596633e-01,
         4.00251553e-02])]","[array([ 0.33168065,  0.47652327,  0.01212769,  0.11740588,  0.64623491,
        0.81836174,  1.10473987,  0.32931478,  0.44781792,  0.10751176])]","[array([ 0.66129336,  0.17913636,  0.53278272,  0.56239038])]",86.6084463642,145.58370133100001,0.11740587593900001,0.5475865538019999,0.47652327400300004,0.661293356539,0.670021788793,0.19698820795699998,0.012127686033900001,0.17913636350099998,77.0,Z3,2.76888666864e-06,78.0318606386,6.863104721340001,1.15477928486,0.205415768309,47.743666999999995,15.077620999999999,0.70899922238,A018A,0.9555407201270001,-1.0
189,"[array([ 0.50169831,  0.20907615,  0.32084431,  0.25564406,  0.14396789,
        0.09564934,  0.15920294,  0.03625333,  0.02731833,  0.12648321])]","[array([ 0.73733768,  0.14944064,  0.74007878,  0.33477247,  0.0049621 ,
        0.04171993,  0.20852452,  0.10496156,  0.19443515,  0.11864326])]","[array([ 0.02830898,  0.31098151,  0.11486337,  0.16915447])]",42.094951409400004,80.57667596739999,0.334772471299,0.142008918846,0.149440643227,0.0283089818447,0.647165348166,0.0483378846452,0.74007878287,0.31098150820799997,172.0,Z3,0.999999999604,107.599957436,3.63361892898,0.24761736123199998,0.34300540035899996,48.716246000000005,15.528792999999999,0.141165119841,A007A,1.4544030665399998,-1.0
190,"[array([ 0.10806172,  0.05587526,  0.03380477,  0.03487274,  0.12696824,
        0.21128506,  0.20729496,  0.21065212,  0.09488349,  0.04337724])]","[array([ 0.68090489,  0.12253932,  0.01874644,  0.02589165,  0.78600735,
        0.71416179,  0.58993327,  0.773898  ,  0.07083342,  0.26134624])]","[array([ 0.03673751,  0.45562935,  0.22113178,  0.64968658])]",60.4965290859,73.372727712,0.0258916547659,0.435409183864,0.12253931808499999,0.0367375092544,1.0253124336700001,0.100198936877,0.0187464389021,0.45562934684199996,119.0,Z3,0.9995766944939999,81.1279692018,2.4485829237,0.517064351161,0.457330021743,48.301372,14.649613,0.9810959586579999,A016A,1.7741020770400002,-1.0
191,"[array([ 0.62077111,  0.065324  ,  0.33818374,  0.21810095,  0.20671691,
        0.14520742,  0.50179778,  0.31289949,  0.18094341,  0.19975997])]","[array([ 1.2080467 ,  0.05173988,  0.82377734,  0.14269736,  0.22955388,
        0.30254651,  0.70486007,  0.35086399,  0.07059599,  0.59794659])]","[array([ 0.1359877 ,  0.58216148,  0.05218538,  0.34731024])]",46.9113510765,101.30426794700001,0.14269736441,0.199747807707,0.051739877299300005,0.13598770067399998,1.2058635629,0.08392654355689999,0.8237773408779999,0.582161484636,178.0,FR,0.9999990633310001,129.685869263,1.62918679956,0.26654176748,0.48859424513099997,42.9031,2.1064,0.417448520615,FNEB,1.76467025753,-1.0
192,"[array([ 0.32857209,  0.08593913,  0.05700798,  0.16779804,  0.22480759,
        0.25660799,  0.52989967,  0.06470022,  0.12895132,  0.19996632])]","[array([ 0.17286881,  0.15081464,  0.00417624,  0.43421455,  0.8376355 ,
        1.15434992,  1.11928319,  0.84137513,  0.2135443 ,  0.3125524 ])]","[array([ 0.43586882,  0.20775068,  0.00088042,  0.75356418])]",49.397740964899995,41.0144141662,0.434214550092,0.377222296812,0.15081463754899999,0.435868818944,0.585337674117,0.12257890122000001,0.00417624380551,0.207750680401,76.0,Z3,0.9995199240189999,88.0596318148,7.44588317749,0.667537040066,0.345861850368,47.445667,15.085607000000001,0.508432856364,A019A,1.20186127884,-1.0
193,"[array([ 0.83707546,  0.18998722,  0.69623617,  0.03575571,  0.44679101,
        0.22759623,  0.1975607 ,  0.36308407,  0.2648727 ,  0.27223057])]","[array([ 1.22143318,  0.13110878,  1.26133771,  0.22579781,  0.81162331,
        1.03984344,  0.15155242,  1.12395964,  0.39202503,  0.7778377 ])]","[array([ 0.11341498,  0.91702122,  0.73689816,  0.51893906])]",20.8105134277,48.3246192071,0.225797812686,0.627918609441,0.131108781412,0.113414981448,1.4541711261599999,0.0775764724992,1.2613377139,0.9170212217799999,92.0,IV,0.999930779678,46.769348068,1.3373414857500001,0.231227926974,0.719150235898,45.361667,11.673888999999999,0.851963897689,TEOL,2.3671418981400003,1.0
194,"[array([ 0.62248545,  0.05988316,  0.73071231,  0.02330213,  0.29420689,
        0.0979449 ,  0.04688757,  0.08922209,  0.14746574,  0.04808902])]","[array([ 1.24257176,  0.11219801,  1.30876883,  0.01053609,  0.41497931,
        0.25978212,  0.01663402,  0.07058867,  0.32730381,  0.12551359])]","[array([ 0.1292126 ,  0.64762811,  0.09706595,  0.14625975])]",24.802167623800003,180.495995766,0.010536091676799999,0.121662849527,0.112198009823,0.129212595691,0.968846270079,0.0298811173983,1.3087688348200002,0.647628113226,202.0,Z3,0.8475774376459999,126.826194733,1.31802864207,0.12401083811899999,0.698255038838,48.233339,18.999038,0.42571711070100005,A336A,1.6045563472600002,1.0
195,"[array([ 0.31620216,  0.19720277,  0.03468352,  0.04202549,  0.12290166,
        0.13226815,  0.14267322,  0.22608581,  0.08412342,  0.05133974])]","[array([ 0.02384659,  0.54269514,  0.26710657,  0.59227402,  0.57130914,
        1.11372858,  0.09001794,  0.71964465,  0.13160101,  0.57796475])]","[array([ 0.29459019,  0.80355003,  0.08800239,  0.48735748])]",11.3090762066,131.29601831899998,0.592274016952,0.28767993489,0.542695139523,0.294590191397,1.493747475,0.0608372017153,0.267106574124,0.803550029223,94.0,Z3,0.005506105111689999,79.34483396510001,0.875322037993,0.12292474137599999,0.929789397251,47.479741,13.125997,-0.203810457471,A033A,1.39110036503,-1.0
196,"[array([ 0.28254235,  0.09036749,  0.22082082,  0.02188995,  0.13441294,
        0.23407479,  0.09399051,  0.17451429,  0.03165882,  0.17380464])]","[array([ 0.2247057 ,  0.29781745,  0.2431102 ,  0.90785143,  0.08568768,
        0.77705167,  0.11908081,  0.42112639,  0.20778309,  0.29786881])]","[array([ 0.0764359 ,  0.30948669,  0.41324848,  0.32026132])]",33.997892778600004,170.303177396,0.907851430337,0.366754898873,0.297817454045,0.0764358998594,0.884509760043,0.0677301616916,0.24311019596,0.309486692767,138.0,Z3,0.0281802264164,98.2231241972,1.77468734193,0.24998450572500003,0.654519857052,47.52074,14.416479999999998,0.076395810612,A025A,1.58137565634,-1.0
197,"[array([ 0.26867569,  0.11495127,  0.26451635,  0.257651  ,  0.0703194 ,
        0.31695842,  0.16011525,  0.03437054,  0.09864838,  0.18211662])]","[array([ 0.32939384,  0.33404677,  0.55647314,  0.65639941,  0.28886218,
        0.77659016,  0.49160664,  0.04158969,  0.28986492,  0.26881617])]","[array([ 0.15793912,  0.29025392,  0.30703622,  0.28881238])]",86.4186661556,38.146641314899995,0.656399414969,0.297924301538,0.334046769731,0.157939124508,0.6489274212830001,0.077345202617,0.5564731366160001,0.290253924087,151.0,Z3,1.0,108.93153999299999,5.0854256308,0.579991048024,0.319533675767,49.6168,14.1494,0.9183705292450001,A076A,0.9578165795799999,-1.0
198,"[array([ 0.68386498,  0.0306491 ,  0.36868786,  0.47767933,  0.2619356 ,
        0.49726601,  0.00261805,  0.27952875,  0.29364005,  0.38226721])]","[array([ 1.18037402,  0.08650661,  1.23103314,  0.43550538,  1.07941541,
        0.87680872,  0.49325118,  0.94058824,  0.03433346,  0.69339619])]","[array([ 0.50636754,  0.61885151,  0.49281923,  0.61496384])]",44.634406793500006,25.487071292800003,0.435505379507,0.553891536752,0.08650660758030002,0.506367541612,1.33147398553,0.142219526767,1.23103314222,0.618851511603,100.0,Z3,1.0,54.687583233000005,2.24086077317,0.455453130546,0.385919977537,45.36600000000001,8.8338,0.790835062124,A286A,1.66181939775,1.0
199,"[array([ 0.74924015,  0.0881174 ,  0.61592722,  0.08875854,  0.10539038,
        0.11900175,  0.11157449,  0.07669336,  0.04838523,  0.08067811])]","[array([ 1.8290698 ,  0.05788727,  1.54834907,  0.29860535,  0.3878811 ,
        0.23677169,  0.07404952,  0.32770151,  0.28355389,  0.21303185])]","[array([ 0.08886373,  1.08293775,  0.34138429,  0.41688507])]",57.3221757865,112.931199921,0.298605350433,0.379134678678,0.057887267854399994,0.0888637251694,1.19372300705,0.0548375840532,1.54834907285,1.0829377463,160.0,Z3,0.997797723411,119.33430827,2.3417075883400003,0.36279858092699996,0.40774049138499996,48.804489000000004,18.464488,0.354538961421,A332A,2.02478116192,-1.0
200,"[array([ 0.33825925,  0.05743903,  0.41244983,  0.34082364,  0.47369173,
        0.4973954 ,  0.14807186,  0.30430839,  0.11642138,  0.00493831])]","[array([ 0.685465  ,  0.25027507,  0.93514688,  0.58261167,  0.76303131,
        0.81464707,  0.16500585,  0.60293796,  0.17226452,  0.34124778])]","[array([ 0.07358549,  0.49176593,  0.23951144,  0.49155574])]",27.334940495500003,27.3491983885,0.5826116735119999,0.365533590295,0.250275066463,0.0735854878242,0.976730501527,0.0655060277645,0.9351468809190001,0.491765934284,113.0,Z3,1.0,57.2756705851,1.9817379915,0.246260725185,0.5989908883389999,46.0473,9.761000000000001,0.158300283357,A289A,0.93439174708,1.0
201,"[array([ 0.47929692,  0.03719706,  0.48928287,  0.10350709,  0.02382262,
        0.12645474,  0.32213867,  0.05435768,  0.39553594,  0.18138405])]","[array([ 1.18014408,  0.09448656,  0.91462675,  0.08251967,  0.08001743,
        0.23780862,  0.51603579,  0.13162025,  0.7966442 ,  0.15971585])]","[array([ 0.00606286,  0.56627657,  0.03889842,  0.4214044 ])]",87.364533025,130.635899624,0.08251966551630001,0.23015140975900003,0.0944865560321,0.006062862066229999,0.8763603414159999,0.04933356726430001,0.914626753142,0.566276570926,229.0,SK,0.999999968411,108.758707376,2.70197007245,0.384865784251,0.358931333511,48.373000000000005,17.277,1.11299755963,MODS,1.0629100802299998,-1.0
202,"[array([ 0.18814891,  0.12150306,  0.53972712,  0.00438196,  0.29307476,
        0.44626755,  0.01214194,  0.55799868,  0.095518  ,  0.16527411])]","[array([ 0.40488117,  0.25053869,  1.03716415,  0.1029041 ,  0.5780956 ,
        0.75862396,  0.15447085,  1.00507532,  0.06980315,  0.05846997])]","[array([ 0.13561913,  0.6480603 ,  0.0490249 ,  0.2595502 ])]",35.3005457956,1021.68677467,0.102904104809,0.154287547644,0.25053868929,0.135619128927,1.03332601703,0.0291135903747,1.0371641468000001,0.6480602975240001,263.0,GE,3.446739552559999e-90,59.578679783000005,1.0029702279000001,0.135251133316,0.8456351461570001,48.7719,9.195,0.207991125652,STU,1.9173168520099997,-1.0
203,"[array([ 0.98765793,  0.14544851,  0.59067103,  0.24960468,  0.00306984,
        0.47536169,  0.3578989 ,  0.20828928,  0.35784967,  0.47862475])]","[array([ 1.65318294,  0.34252782,  0.98539137,  0.67806267,  0.04294583,
        0.70852526,  0.73829345,  0.20560153,  1.0132414 ,  0.87504358])]","[array([ 0.11905572,  0.95503674,  0.22566542,  0.70304219])]",49.6528780851,121.919358194,0.678062671557,0.464353804262,0.342527824029,0.11905572400699999,1.2278688900499999,0.030129676283700002,0.9853913706990001,0.955036736555,320.0,Z3,1.0,100.616824701,0.924122976585,0.156141126054,0.6406680534520001,46.933176,14.551554000000001,0.0352706363369,A026A,2.2269727331099998,1.0
204,"[array([ 0.56948335,  0.03188907,  0.21542933,  0.01925555,  0.228327  ,
        0.30690817,  0.31555702,  0.32468665,  0.18640822,  0.19228183])]","[array([ 1.44809071,  0.27824259,  0.62992695,  0.41751569,  0.33344053,
        0.62836769,  0.77429257,  0.45027066,  0.74541211,  0.54258788])]","[array([ 0.06300099,  0.71344817,  0.07199219,  0.38472851])]",52.1045475954,39.904825272,0.417515690255,0.228360350678,0.278242589703,0.0630009910907,1.09244771093,0.0648443961296,0.62992695169,0.7134481748520001,154.0,Z3,1.0,93.0471180551,2.07313608398,0.34279307628600003,0.438691771853,49.4683,13.1735,1.25785215982,A072A,1.00297633657,-1.0
